"aircraft_type","altitude","callsign","datetime","destination","heading","id","is_on_ground","latitude","longitude","mode_s_address","origin","registration","source","source_data_type","source_flight_id","source_update_type","speed","squawk","timestamp","vertical_speed"
"B752",39000,"z.NO-A91616","2017-04-16T20:13:56",,0,1017682202,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492373636,0
"B752",39000,,"2017-04-16T20:14:00",,,1017684895,false,31.0292,-98.6324,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492373640,640
"B752",39000,,"2017-04-16T20:15:01",,,1017691715,false,31.0037,-98.4878,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492373701,640
"B752",39000,"z.NO-A91616","2017-04-16T20:15:54",,0,1017699687,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492373754,0
"B752",39000,,"2017-04-16T20:16:58",,,1017714471,false,30.9514,-98.2075,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492373818,640
"B752",39000,,"2017-04-16T20:17:14",,,1017707633,false,30.9753,-98.3418,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492373834,640
"B752",39000,,"2017-04-16T20:17:48",,,1017730401,false,30.9297,-98.0862,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492373868,640
"B752",39000,"z.NO-A91616","2017-04-16T20:17:55",,0,1017722375,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492373875,0
"B752",39000,,"2017-04-16T20:18:55",,,1017746314,false,30.8999,-97.9274,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492373935,640
"B752",39000,"z.NO-A91616","2017-04-16T20:18:56",,0,1017738279,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492373936,0
"B752",39025,"z.NO-A91616","2017-04-16T20:20:53",,0,1017761023,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374053,0
"B752",39000,,"2017-04-16T20:20:58",,,1017769044,false,30.8404,-97.6116,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374058,640
"B752",39000,,"2017-04-16T20:21:10",,,1017753166,false,30.8709,-97.7739,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374070,640
"B752",39000,"z.NO-A91616","2017-04-16T20:21:53",,0,1017776873,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374113,0
"B752",39000,,"2017-04-16T20:22:30",,,1017784891,false,30.8029,-97.4928,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374150,640
"B752",39000,,"2017-04-16T20:23:37",,,1017791736,false,30.7334,-97.3547,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374217,640
"B752",39000,"z.NO-A91616","2017-04-16T20:23:56",,0,1017799599,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374236,0
"B752",39000,"z.NO-A91616","2017-04-16T20:24:55",,0,1017815485,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374295,0
"B752",39000,,"2017-04-16T20:24:59",,,1017823594,false,30.6051,-97.1027,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374299,640
"B752",39000,,"2017-04-16T20:25:09",,,1017807660,false,30.6718,-97.2341,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374309,640
"B752",39000,,"2017-04-16T20:25:55",,,1017830380,false,30.5473,-96.9916,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374355,640
"B752",39000,"z.NO-A91616","2017-04-16T20:26:56",,0,1017838174,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374416,0
"B752",39000,,"2017-04-16T20:26:58",,,1017846251,false,30.483,-96.8657,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374418,640
"B752",39000,"z.NO-A91616","2017-04-16T20:28:55",,0,1017860784,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374535,0
"B752",39000,,"2017-04-16T20:28:59",,,1017868874,false,30.3833,-96.5877,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374539,640
"B752",39000,,"2017-04-16T20:29:05",,,1017853063,false,30.4263,-96.7513,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374545,640
"B752",39000,"z.NO-A91616","2017-04-16T20:29:54",,0,1017876540,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374594,0
"B752",39025,,"2017-04-16T20:30:32",,,1017884682,false,30.3437,-96.4613,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374632,640
"B752",39000,"z.NO-A91616","2017-04-16T20:30:54",,0,1017899114,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374654,0
"B752",39000,,"2017-04-16T20:30:58",,,1017897827,false,30.2953,-96.3196,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374658,640
"B752",39000,,"2017-04-16T20:31:57",,,1017907228,false,30.2471,-96.1802,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374717,640
"B752",39000,"z.NO-A91616","2017-04-16T20:32:54",,0,1017914881,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374774,0
"B752",39000,"z.NO-A91616","2017-04-16T20:33:56",,0,1017930676,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374836,0
"B752",39000,,"2017-04-16T20:34:13",,,1017923071,false,30.2001,-96.0425,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374853,640
"B752",39000,,"2017-04-16T20:34:38",,,1017938846,false,30.1533,-95.9075,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374878,640
"B752",39025,,"2017-04-16T20:34:54",,,1017945636,false,30.1123,-95.7882,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374894,640
"B752",39000,"z.NO-A91616","2017-04-16T20:35:56",,0,1017953216,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492374956,0
"B752",39000,,"2017-04-16T20:36:35",,,1017961432,false,30.0609,-95.6398,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492374995,640
"B752",39000,,"2017-04-16T20:37:38",,,1017968228,false,30.0055,-95.492,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375058,640
"B752",39000,"z.NO-A91616","2017-04-16T20:37:54",,0,1017975772,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375074,0
"B752",39000,,"2017-04-16T20:37:56",,,1017983935,false,29.9661,-95.3696,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375076,640
"B752",39000,,"2017-04-16T20:38:51",,,1017999674,false,29.9425,-95.2323,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375131,640
"B752",39000,"z.NO-A91616","2017-04-16T20:38:56",,0,1017991449,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375136,0
"B752",38325,,"2017-04-16T20:40:29",,,1018006429,false,29.9234,-95.0835,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375229,640
"B752",38000,"z.NO-A91616","2017-04-16T20:40:53",,0,1018013866,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375253,0
"B752",38000,,"2017-04-16T20:41:25",,,1018022062,false,29.9038,-94.9318,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375285,640
"B752",37375,,"2017-04-16T20:41:50",,,1018037749,false,29.8833,-94.7724,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375310,640
"B752",37450,"z.NO-A91616","2017-04-16T20:41:55",,0,1018029501,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375315,0
"B752",37000,,"2017-04-16T20:42:54",,,1018044411,false,29.8625,-94.6234,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375374,640
"B752",37000,"z.NO-A91616","2017-04-16T20:43:54",,0,1018051775,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375434,0
"B752",37000,,"2017-04-16T20:44:34",,,1018059946,false,29.8384,-94.4617,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375474,640
"B752",37000,,"2017-04-16T20:44:41",,,1018075408,false,29.8231,-94.3436,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375481,640
"B752",37000,"z.NO-A91616","2017-04-16T20:44:55",,0,1018067309,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375495,0
"B752",37000,"z.NO-A91616","2017-04-16T20:46:49",,0,1018089292,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375609,0
"B752",37000,,"2017-04-16T20:46:57",,,1018082004,false,29.7994,-94.1729,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375617,640
"B752",37000,,"2017-04-16T20:47:01",,,1018097420,false,29.7743,-93.9936,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375621,640
"B752",37000,,"2017-04-16T20:47:39",,,1018112790,false,29.7626,-93.9029,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375659,640
"B752",37000,"z.NO-A91616","2017-04-16T20:47:54",,0,1018104056,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375674,0
"B752",37000,,"2017-04-16T20:48:26",,,1018128178,false,29.7431,-93.7796,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375706,640
"B752",37000,"z.NO-A91616","2017-04-16T20:48:50",,0,1018119372,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375730,0
"B752",37000,"z.NO-A91616","2017-04-16T20:49:54",,0,1018134731,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375794,0
"B752",37000,"z.NO-A91616","2017-04-16T20:50:48",,0,1018148674,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375848,0
"B752",37000,,"2017-04-16T20:50:50",,,1018157513,false,29.6974,-93.4102,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375850,640
"B752",37000,,"2017-04-16T20:51:30",,,1018172865,false,29.6974,-93.4102,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375890,640
"B752",37000,"z.NO-A91616","2017-04-16T20:51:52",,0,1018164016,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492375912,0
"B752",37000,,"2017-04-16T20:52:35",,,1018247266,false,29.6553,-93.1453,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375955,640
"B752",37000,,"2017-04-16T20:52:37",,,1018216699,false,29.6553,-93.1453,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375957,640
"B752",725,,"2017-04-16T20:52:37",,,1018505755,false,29.6553,-93.1453,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7374",1492375957,640
"B752",37000,,"2017-04-16T20:53:15",,,1018210080,false,29.6553,-93.1453,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492375995,640
"B752",37000,,"2017-04-16T20:53:16",,,1018314734,false,29.6553,-93.1453,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"5102",1492375996,640
"B752",725,,"2017-04-16T20:53:16",,,1018490799,false,29.6553,-93.1453,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7374",1492375996,640
"B752",37000,"z.NO-A91616","2017-04-16T20:53:50",,0,1018185997,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376030,0
"B752",37000,,"2017-04-16T20:53:51",,,1018179397,false,29.6553,-93.1453,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7264",1492376031,640
"B752",37000,"z.NO-A91616","2017-04-16T20:54:55",,0,1018201193,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376095,0
"B752",37000,"z.NO-A91616","2017-04-16T20:56:53",,0,1018223235,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376213,0
"B752",37000,"z.NO-A91616","2017-04-16T20:57:50",,0,1018238332,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376270,0
"B752",37000,"z.NO-A91616","2017-04-16T20:58:49",,0,1018253598,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376329,0
"B752",37000,"z.NO-A91616","2017-04-16T20:59:49",,0,1018268883,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376389,0
"B752",37000,"z.NO-A91616","2017-04-16T21:01:50",,0,1018290858,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376510,0
"B752",37000,"z.NO-A91616","2017-04-16T21:02:55",,0,1018305907,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376575,0
"B752",37000,"z.NO-A91616","2017-04-16T21:03:49",,0,1018321007,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376629,0
"B752",37000,"z.NO-A91616","2017-04-16T21:05:45",,0,1018342697,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376745,0
"B752",37000,"z.NO-A91616","2017-04-16T21:06:52",,0,1018357675,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376812,0
"B752",37000,"z.NO-A91616","2017-04-16T21:07:52",,0,1018372699,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376872,0
"B752",37000,"z.NO-A91616","2017-04-16T21:08:50",,0,1018387763,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492376930,0
"B752",37000,"z.NO-A91616","2017-04-16T21:10:56",,0,1018415783,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377056,0
"B752",37000,"z.NO-A91616","2017-04-16T21:12:49",,0,1018430773,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377169,0
"B752",37000,"z.NO-A91616","2017-04-16T21:14:45",,0,1018452177,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377285,0
"B752",37000,"z.NO-A91616","2017-04-16T21:15:49",,0,1018467045,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377349,0
"B752",37000,"z.NO-A91616","2017-04-16T21:16:54",,0,1018481995,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377414,0
"B752",37000,"z.NO-A91616","2017-04-16T21:17:51",,0,1018496926,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377471,0
"B752",37000,"z.NO-A91616","2017-04-16T21:18:49",,0,1018511829,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377529,0
"B752",37000,"z.NO-A91616","2017-04-16T21:20:43",,0,1018533140,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377643,0
"B752",37000,"z.NO-A91616","2017-04-16T21:21:54",,0,1018547878,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377714,0
"B752",37000,"z.NO-A91616","2017-04-16T21:22:50",,0,1018562673,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377770,0
"B752",37000,"z.NO-A91616","2017-04-16T21:24:47",,0,1018583773,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377887,0
"B752",37000,"z.NO-A91616","2017-04-16T21:25:42",,0,1018598341,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492377942,0
"B752",37000,"z.NO-A91616","2017-04-16T21:27:51",,0,1018619432,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378071,0
"B752",37000,"z.NO-A91616","2017-04-16T21:28:42",,0,1018633967,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378122,0
"B752",37000,"z.NO-A91616","2017-04-16T21:30:54",,0,1018654974,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378254,0
"B752",37000,"z.NO-A91616","2017-04-16T21:31:52",,0,1018669483,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378312,0
"B752",37000,"z.NO-A91616","2017-04-16T21:32:54",,0,1018684096,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378374,0
"B752",37000,"z.NO-A91616","2017-04-16T21:33:51",,0,1018698732,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378431,0
"B752",37000,"z.NO-A91616","2017-04-16T21:34:47",,0,1018713271,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378487,0
"B752",37000,"z.NO-A91616","2017-04-16T21:35:55",,0,1018727772,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378555,0
"B752",37000,"z.NO-A91616","2017-04-16T21:36:53",,0,1018742238,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378613,0
"B752",37000,"z.NO-A91616","2017-04-16T21:37:49",,0,1018756666,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378669,0
"B752",37000,"z.NO-A91616","2017-04-16T21:39:54",,0,1018777370,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378794,0
"B752",37000,"z.NO-A91616","2017-04-16T21:40:53",,0,1018791743,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378853,0
"B752",37000,"z.NO-A91616","2017-04-16T21:41:49",,0,1018806198,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492378909,0
"B752",37000,"z.NO-A91616","2017-04-16T21:43:48",,0,1018826957,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379028,0
"B752",37000,"z.NO-A91616","2017-04-16T21:44:45",,0,1018841284,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379085,0
"B752",37000,"z.NO-A91616","2017-04-16T21:45:55",,0,1018855691,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379155,0
"B752",37000,,"2017-04-16T21:45:59",,,1018864455,false,29.521,-84.5887,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7374",1492379159,640
"B752",37000,,"2017-04-16T21:46:12",,,1018850023,false,29.4301,-84.7109,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7374",1492379172,640
"B752",37000,,"2017-04-16T21:46:48",,,1018870656,false,29.5926,-84.49,"A91616",,"N685DA","adsbexchange","2","11081238",,480,"7374",1492379208,640
"B752",37000,"z.NO-A91616","2017-04-16T21:47:45",,0,1018876452,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379265,0
"B752",37000,,"2017-04-16T21:47:48",,,1018885069,false,27.9769,-84.8934,"A91616",,"N685DA","adsbexchange","2","11081238",,496,"7374",1492379268,36
"B752",37000,"z.NO-A91616","2017-04-16T21:48:55",,0,1018890721,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379335,0
"B752",37000,,"2017-04-16T21:49:16",,,1018899529,false,27.9757,-84.8885,"A91616",,"N685DA","adsbexchange","2","11081238",,496,"7374",1492379356,37
"B752",37000,,"2017-04-16T21:49:41",,,1018905689,false,27.9118,-84.613,"A91616",,"N685DA","adsbexchange","2","11081238",,491,"7374",1492379381,41
"B752",37000,"z.NO-A91616","2017-04-16T21:50:41",,0,1018911369,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379441,0
"B752",37000,,"2017-04-16T21:51:04",,,1018920006,false,27.8914,-84.506,"A91616",,"N685DA","adsbexchange","2","11081238",,487,"7374",1492379464,34
"B752",37000,"z.NO-A91616","2017-04-16T21:51:50",,0,1018925522,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379510,0
"B752",36975,"z.NO-A91616","2017-04-16T21:53:53",,0,1018945966,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379633,0
"B752",36900,,"2017-04-16T21:53:55",,,1018954483,false,27.8121,-83.9572,"A91616",,"N685DA","adsbexchange","2","11081238",,493,"7374",1492379635,35
"B752",37000,,"2017-04-16T21:54:03",,,1018940336,false,27.838,-84.1263,"A91616",,"N685DA","adsbexchange","2","11081238",,487,"7374",1492379643,33
"B752",35825,"z.NO-A91616","2017-04-16T21:54:53",,0,1018960010,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379693,0
"B752",35600,,"2017-04-16T21:55:30",,,1018968684,false,27.7925,-83.8381,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492379730,-977
"B752",33875,,"2017-04-16T21:56:35",,,1018974776,false,30.126,-83.5425,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492379795,-977
"B752",31375,"z.NO-A91616","2017-04-16T21:56:55",,0,1018980449,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379815,0
"B752",31100,,"2017-04-16T21:57:00",,,1018989012,false,27.731,-83.4564,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492379820,-977
"B752",28475,,"2017-04-16T21:58:38",,,1018995049,false,27.7112,-83.3356,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492379918,-977
"B752",24825,,"2017-04-16T21:58:52",,,1019009211,false,27.6693,-83.1706,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492379932,-977
"B752",25025,"z.NO-A91616","2017-04-16T21:58:55",,0,1019000646,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379935,0
"B752",23050,,"2017-04-16T21:59:48",,,1019023355,false,27.6626,-83.035,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492379988,-977
"B752",23050,"z.NO-A91616","2017-04-16T21:59:54",,0,1019014682,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492379994,0
"B752",23000,"z.NO-A91616","2017-04-16T22:00:50",,0,1019028857,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492380050,0
"B752",23000,,"2017-04-16T22:00:54",,,1019037535,false,27.7178,-82.8846,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380054,-977
"B752",21550,,"2017-04-16T22:00:54",,,1019051656,false,27.7178,-82.8846,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380054,-977
"B752",21750,"z.NO-A91616","2017-04-16T22:01:53",,0,1019042983,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492380113,0
"B752",18850,,"2017-04-16T22:03:36",,,1019057755,false,27.8088,-82.6153,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380216,-977
"B752",16725,"z.NO-A91616","2017-04-16T22:03:53",,0,1019063292,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492380233,0
"B752",16500,,"2017-04-16T22:03:57",,,1019071847,false,27.828,-82.485,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380237,-977
"B752",14825,"z.NO-A91616","2017-04-16T22:04:56",,0,1019077266,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492380296,0
"B752",14800,,"2017-04-16T22:04:58",,,1019085893,false,27.8944,-82.3741,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380298,-977
"B752",13875,,"2017-04-16T22:06:37",,,1019091956,false,27.9109,-82.2533,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380397,-977
"B752",12775,,"2017-04-16T22:06:47",,,1019106046,false,27.9403,-82.1642,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380407,-977
"B752",12775,"z.NO-A91616","2017-04-16T22:06:56",,0,1019097480,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492380416,0
"B752",12800,,"2017-04-16T22:08:30",,,1019126224,false,27.9895,-82.0071,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380510,-977
"B752",12800,"z.NO-A91616","2017-04-16T22:08:47",,0,1019117623,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492380527,0
"B752",12800,,"2017-04-16T22:09:10",,,1019112161,false,27.9642,-82.0859,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380550,-977
"B752",12575,,"2017-04-16T22:10:00",,,1019132344,false,28.0668,-81.8478,"A91616",,"N685DA","adsbexchange","2","11081238",,488,"7374",1492380600,-977
"B752",11575,"z.NO-A91616","2017-04-16T22:10:52",,0,1019137855,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7374",1492380652,0
